27475,31:02.1,5549
27476,31:02.1,4953
27521,31:02.1,4180
27523,31:02.1,10511
27537,31:02.1,1896
27544,31:02.1,10926
27549,31:02.1,7302
27555,31:02.1,3770
27559,31:02.1,11446
27583,31:02.1,4770
27584,31:02.1,1085
27586,31:02.1,2683
27595,31:02.1,5056
27596,31:02.1,10153
27601,31:02.1,5441
27602,31:02.1,3206
27604,31:02.1,2788
27611,31:02.1,2687
27612,31:02.1,1380
27629,31:02.1,4068
27649,31:02.1,11350
27654,31:02.1,11678
27657,31:02.1,5048
27659,31:02.1,11319
27664,31:02.1,12239
27666,31:02.1,6256
27698,31:02.1,2243
27707,31:02.1,3949
27709,31:02.1,274
27720,31:02.1,6735
27721,31:02.1,12309
27736,31:02.1,1324
27743,31:02.1,2534
27759,31:02.1,10851
27761,31:02.1,4681
27766,31:02.1,1623
27767,31:02.1,12239
27786,31:02.1,8393
27798,31:02.1,3128
27806,31:02.1,10283
27809,31:02.1,10142
27810,31:02.1,9632
27825,31:02.1,2373
27836,31:02.1,6350
27851,31:02.1,6859
27855,31:02.1,3605
27858,31:02.1,142
27861,31:02.1,7664
27883,31:02.1,4579
27914,31:02.1,1919
27925,31:02.1,9690
27927,31:02.1,1116
27960,31:02.1,12174
27965,31:02.1,5167
27969,31:02.1,8221
28009,31:02.1,8638
28031,31:02.1,222
28044,31:02.1,11981
28048,31:02.1,3593
28063,31:02.1,548
28078,31:02.1,9694
28089,31:02.1,11462
28094,31:02.1,12308
28119,31:02.1,10801
28127,31:02.1,6139
28148,31:02.1,5227
28154,31:02.1,5080
28157,31:02.1,5856
28163,31:02.1,11068
28164,31:02.1,6641
28170,31:02.1,7579
28174,31:02.1,2020
28185,31:02.1,1058
28186,31:02.1,3516
28203,31:02.1,9633
28208,31:02.1,5267
28209,31:02.1,2778
28233,31:02.1,1400
28234,31:02.1,4725
28243,31:02.1,6986
28247,31:02.1,10083
28253,31:02.1,2078
28264,31:02.1,4535
28269,31:02.1,5442
28276,31:02.1,757
28296,31:02.1,43
28324,31:02.1,4249
28326,31:02.1,1023
28341,31:02.1,10834
28371,31:02.1,6418
28376,31:02.1,6163
28377,31:02.1,12149
28390,31:02.1,7260
28400,31:02.1,11019
28401,31:02.1,358
28405,31:02.1,11595
28411,31:02.1,6904
28414,31:02.1,9595
28420,31:02.1,11691
28442,31:02.1,2960
28448,31:02.1,3968
28451,31:02.1,687
28456,31:02.1,10681
28457,31:02.1,1391
28480,31:02.1,8157
28488,31:02.1,11075
28489,31:02.1,12088
28493,31:02.1,8360
28497,31:02.1,11452
28501,31:02.1,9603
28516,31:02.1,4201
28522,31:02.1,603
28525,31:02.1,6909
28538,31:02.1,7942
28565,31:02.1,3337
28571,31:02.1,11220
28572,31:02.1,5576
28592,31:02.1,635
28607,31:02.1,657
28615,31:02.1,3331
28639,31:02.1,6474
28642,31:02.1,11851
28653,31:02.1,9176
28657,31:02.1,1306
28661,31:02.1,9971
28662,31:02.1,440
28666,31:02.1,125
28691,31:02.1,10462
28693,31:02.1,8746
28710,31:02.1,6867
28713,31:02.1,7915
28716,31:02.1,1699
28725,31:02.1,5093
28754,31:02.1,3656
28782,31:02.1,4196
28788,31:02.1,320
28792,31:02.1,1971
28803,31:02.1,7294
28804,31:02.1,952
28833,31:02.1,12097
28846,31:02.1,4510
28850,31:02.1,8867
28853,31:02.1,1381
28857,31:02.1,77
28858,31:02.1,755
28879,31:02.1,3907
28887,31:02.1,10892
28891,31:02.1,700
28910,31:02.1,11422
28914,31:02.1,12417
28920,31:02.1,3745
28934,31:02.1,394
28936,31:02.1,10975
28944,31:02.1,3730
28954,31:02.1,1160
28960,31:02.1,3389
28965,31:02.1,7038
28974,31:02.1,5865
28981,31:02.1,11524
28987,31:02.1,7340
28990,31:02.1,9524
28999,31:02.1,8147
29003,31:02.1,8550
29012,31:02.1,9732
29039,31:02.1,675
29045,31:02.1,2372
29063,31:02.1,3793
29073,31:02.1,6126
29083,31:02.1,2257
29085,31:02.1,9146
29087,31:02.1,1022
29094,31:02.1,7789
29095,31:02.1,2882
29106,31:02.1,2298
29107,31:02.1,9001
29127,31:02.1,5085
29129,31:02.1,11413
29130,31:02.1,2925
29144,31:02.1,11264
29182,31:02.1,10162
29187,31:02.1,3445
29197,31:02.1,3632
29202,31:02.1,6075
29205,31:02.1,1766
29214,31:02.1,7162
29218,31:02.1,10500
29221,31:02.1,11171
29229,31:02.1,3720
29235,31:02.1,6106
29251,31:02.1,12348
29259,31:02.1,3888
29262,31:02.1,11049
29278,31:02.1,8784
29284,31:02.1,9883
29289,31:02.1,9813
29304,31:02.1,2989
29319,31:02.1,10724
29324,31:02.1,6759
29326,31:02.1,8161
29338,31:02.1,4579
