7700,31:02.1,48
7729,31:02.1,10960
7737,31:02.1,3042
7748,31:02.1,3751
7771,31:02.1,10908
7780,31:02.1,11970
7805,31:02.1,4949
7806,31:02.1,4290
7815,31:02.1,74
7823,31:02.1,9501
7839,31:02.1,7999
7856,31:02.1,1625
7873,31:02.1,4568
7890,31:02.1,11516
7914,31:02.1,1617
7932,31:02.1,2496
7974,31:02.1,7716
7995,31:02.1,9680
8027,31:02.1,6826
8036,31:02.1,9981
8039,31:02.1,4264
8042,31:02.1,6459
8087,31:02.1,6402
8135,31:02.1,5569
8137,31:02.1,2425
8147,31:02.1,8524
8148,31:02.1,11390
8174,31:02.1,8843
8182,31:02.1,7443
8194,31:02.1,1307
8249,31:02.1,12421
8327,31:02.1,2928
8328,31:02.1,4304
8341,31:02.1,11396
8343,31:02.1,3330
8344,31:02.1,11555
8346,31:02.1,5972
8381,31:02.1,10195
8392,31:02.1,1542
8418,31:02.1,6066
8428,31:02.1,7993
8453,31:02.1,8978
8478,31:02.1,2705
8485,31:02.1,2503
8489,31:02.1,9113
8505,31:02.1,8579
8522,31:02.1,7755
8554,31:02.1,7826
8596,31:02.1,5234
8599,31:02.1,1298
8613,31:02.1,3221
8637,31:02.1,1651
8645,31:02.1,4537
8673,31:02.1,7641
8684,31:02.1,5293
8716,31:02.1,2662
8743,31:02.1,8070
8761,31:02.1,9147
8776,31:02.1,8666
8779,31:02.1,8691
8782,31:02.1,9353
8791,31:02.1,4573
8792,31:02.1,857
8824,31:02.1,705
8840,31:02.1,6107
8862,31:02.1,7941
8864,31:02.1,11056
8869,31:02.1,913
8875,31:02.1,7717
8877,31:02.1,7424
8888,31:02.1,7719
8895,31:02.1,11825
8901,31:02.1,9375
8903,31:02.1,9528
8915,31:02.1,4751
8926,31:02.1,10517
8927,31:02.1,1292
8954,31:02.1,7584
8965,31:02.1,8854
8968,31:02.1,10797
8996,31:02.1,9301
9012,31:02.1,4338
9042,31:02.1,8967
9049,31:02.1,9504
9055,31:02.1,985
9065,31:02.1,8725
9078,31:02.1,1017
9087,31:02.1,8391
9091,31:02.1,9884
9115,31:02.1,10284
9125,31:02.1,1569
9137,31:02.1,6563
9138,31:02.1,11873
9147,31:02.1,2253
9229,31:02.1,10141
9237,31:02.1,3644
9244,31:02.1,3868
9264,31:02.1,4949
9265,31:02.1,10014
9286,31:02.1,5395
9297,31:02.1,5676
9304,31:02.1,11756
9314,31:02.1,8918
9317,31:02.1,7197
9323,31:02.1,10350
9347,31:02.1,6738
9364,31:02.1,10289
9394,31:02.1,6725
9422,31:02.1,348
9471,31:02.1,5316
9472,31:02.1,5155
9489,31:02.1,2436
9496,31:02.1,4618
9513,31:02.1,9727
9603,31:02.1,9740
9635,31:02.1,11924
9655,31:02.1,7976
9675,31:02.1,4042
9699,31:02.1,282
9729,31:02.1,9933
9756,31:02.1,10830
9798,31:02.1,10359
9839,31:02.1,9837
9844,31:02.1,6919
9851,31:02.1,10642
9896,31:02.1,10248
9899,31:02.1,1605
9919,31:02.1,6824
9924,31:02.1,5849
9938,31:02.1,5080
9976,31:02.1,5737
9979,31:02.1,11432
9984,31:02.1,4795
10009,31:02.1,1942
10038,31:02.1,10836
10039,31:02.1,8702
10043,31:02.1,4863
10052,31:02.1,2348
10058,31:02.1,5033
10080,31:02.1,10251
10084,31:02.1,5370
10112,31:02.1,10506
10141,31:02.1,3595
10210,31:02.1,11195
10217,31:02.1,10430
10229,31:02.1,7713
10263,31:02.1,8066
10285,31:02.1,1488
10310,31:02.1,7518
10336,31:02.1,3959
10351,31:02.1,723
10359,31:02.1,11260
10374,31:02.1,9179
10380,31:02.1,4614
10383,31:02.1,5414
10405,31:02.1,2634
10410,31:02.1,7762
10437,31:02.1,12308
10441,31:02.1,9673
10470,31:02.1,1649
10491,31:02.1,10899
10496,31:02.1,4543
10501,31:02.1,7541
10503,31:02.1,7630
10511,31:02.1,11574
10513,31:02.1,2693
10524,31:02.1,13
10526,31:02.1,2173
10534,31:02.1,7153
10557,31:02.1,1146
10596,31:02.1,7191
10608,31:02.1,1556
10613,31:02.1,5661
10616,31:02.1,9898
10634,31:02.1,5625
10636,31:02.1,6379
10651,31:02.1,6947
10680,31:02.1,7774
10754,31:02.1,8356
10758,31:02.1,6806
10777,31:02.1,4016
10847,31:02.1,2585
10852,31:02.1,4553
10940,31:02.1,4465
10985,31:02.1,3981
11012,31:02.1,10031
11020,31:02.1,658
11053,31:02.1,1059
11088,31:02.1,6042
11110,31:02.1,1461
11112,31:02.1,4964
11126,31:02.1,11262
11132,31:02.1,8794
11143,31:02.1,11667
11152,31:02.1,11597
11165,31:02.1,2430
11167,31:02.1,6926
11169,31:02.1,10371
11254,31:02.1,3898
11303,31:02.1,1580
