11,31:01.9,918
31,31:02.1,6983
78,31:02.1,8619
170,31:02.1,6295
187,31:02.1,1378
200,31:02.1,11116
242,31:02.1,3237
278,31:02.1,488
396,31:02.1,9078
408,31:02.1,2252
595,31:02.1,3531
623,31:02.1,3658
663,31:02.1,3531
737,31:02.1,3567
857,31:02.1,833
1158,31:02.1,7762
1344,31:02.1,1867
1534,31:02.1,10942
1540,31:02.1,3244
1562,31:02.1,7473
1734,31:02.1,5182
1735,31:02.1,11656
1796,31:02.1,2039
1947,31:02.1,8521
2251,31:02.1,4876
2289,31:02.1,1218
2364,31:02.1,1680
2440,31:02.1,3154
2616,31:02.1,165
2644,31:02.1,5005
2667,31:02.1,3228
2802,31:02.1,2115
2989,31:02.1,11162
3019,31:02.1,2707
3061,31:02.1,5469
3125,31:02.1,2942
3131,31:02.1,9556
3210,31:02.1,10634
3298,31:02.1,8071
3549,31:02.1,3664
3697,31:02.1,2966
3832,31:02.1,4517
3888,31:02.1,11089
3892,31:02.1,243
3937,31:02.1,2144
4060,31:02.1,8488
4222,31:02.1,4038
4294,31:02.1,5549
4325,31:02.1,11420
4344,31:02.1,8781
4377,31:02.1,3362
4380,31:02.1,8072
4486,31:02.1,7562
4647,31:02.1,7140
4652,31:02.1,4745
4735,31:02.1,6878
4865,31:02.1,10067
5036,31:02.1,8937
5067,31:02.1,10295
5127,31:02.1,5533
5132,31:02.1,11047
5187,31:02.1,4424
5390,31:02.1,12385
5580,31:02.1,316
5621,31:02.1,88
5783,31:02.1,1847
6036,31:02.1,1733
6147,31:02.1,11981
6468,31:02.1,2934
6516,31:02.1,319
6580,31:02.1,3269
6795,31:02.1,4539
6800,31:02.1,8464
6931,31:02.1,2922
7130,31:02.1,9726
7136,31:02.1,127
7226,31:02.1,2082
7384,31:02.1,1502
7403,31:02.1,9831
7429,31:02.1,11542
7466,31:02.1,5560
7505,31:02.1,4696
7516,31:02.1,11148
7601,31:02.1,8690
7666,31:02.1,1752
7667,31:02.1,898
7734,31:02.1,11872
7907,31:02.1,9691
7953,31:02.1,11500
7984,31:02.1,5637
8048,31:02.1,9314
8058,31:02.1,9076
8063,31:02.1,3055
8072,31:02.1,1497
8086,31:02.1,1310
8218,31:02.1,5011
8413,31:02.1,8846
8457,31:02.1,3776
8496,31:02.1,8559
8561,31:02.1,11713
8585,31:02.1,5651
8807,31:02.1,5853
8919,31:02.1,10965
8998,31:02.1,7548
9193,31:02.1,2295
9282,31:02.1,6782
9332,31:02.1,176
9421,31:02.1,10601
9585,31:02.1,4435
9669,31:02.1,3571
9834,31:02.1,11904
10008,31:02.1,10516
10152,31:02.1,265
10201,31:02.1,5973
10408,31:02.1,5392
10424,31:02.1,12130
10537,31:02.1,11940
10610,31:02.1,11448
10649,31:02.1,1413
10802,31:02.1,11276
10819,31:02.1,3823
10840,31:02.1,5154
10881,31:02.1,3635
10947,31:02.1,1973
11063,31:02.1,9071
11338,31:02.1,8697
11717,31:02.1,10951
11758,31:02.1,4050
11967,31:02.1,11924
12087,31:02.1,849
12100,31:02.1,5167
12146,31:02.1,3350
12160,31:02.1,11491
12243,31:02.1,5926
12753,31:02.1,3640
12937,31:02.1,10938
12997,31:02.1,5044
13009,31:02.1,7318
13022,31:02.1,4056
13035,31:02.1,3305
13160,31:02.1,5592
13241,31:02.1,11698
13317,31:02.1,8274
13718,31:02.1,6580
13785,31:02.1,7669
13789,31:02.1,8664
13800,31:02.1,6240
13822,31:02.1,6753
14037,31:02.1,10934
14216,31:02.1,6557
14242,31:02.1,5168
14330,31:02.1,2265
14463,31:02.1,5253
14487,31:02.1,6738
14576,31:02.1,11508
14580,31:02.1,5234
14827,31:02.1,10827
14858,31:02.1,1859
14875,31:02.1,4014
14885,31:02.1,6673
15022,31:02.1,2496
15147,31:02.1,8978
15282,31:02.1,9778
15307,31:02.1,204
15339,31:02.1,2716
15341,31:02.1,7446
15448,31:02.1,406
15582,31:02.1,7082
15586,31:02.1,9421
15623,31:02.1,539
15660,31:02.1,3352
15922,31:02.1,7357
15941,31:02.1,868
16015,31:02.1,10807
16027,31:02.1,11536
16187,31:02.1,51
16300,31:02.1,2478
16372,31:02.1,4880
16393,31:02.1,4993
16416,31:02.1,8260
16442,31:02.1,4182
16488,31:02.1,3930
16668,31:02.1,4550
16914,31:02.1,5751
16960,31:02.1,3617
17120,31:02.1,9433
17173,31:02.1,5410
17252,31:02.1,4083
17265,31:02.1,3041
17272,31:02.1,8081
17296,31:02.1,1510
17603,31:02.1,10198
17703,31:02.1,2177
17712,31:02.1,7414
17740,31:02.1,9111
17751,31:02.1,4157
17819,31:02.1,4080
17887,31:02.1,695
17945,31:02.1,5032
18228,31:02.1,1480
