18229,31:02.1,6344
18465,31:02.1,6971
18826,31:02.1,7271
19056,31:02.1,10750
19112,31:02.1,9488
19180,31:02.1,2899
19262,31:02.1,6067
19419,31:02.1,1473
19716,31:02.1,1141
19726,31:02.1,6850
19922,31:02.1,3141
19946,31:02.1,240
19958,31:02.1,1470
19964,31:02.1,6401
20027,31:02.1,10371
20192,31:02.1,7467
20375,31:02.1,10724
20419,31:02.1,3820
20438,31:02.1,4622
20600,31:02.1,11738
20654,31:02.1,1008
20925,31:02.1,6416
20959,31:02.1,2252
20967,31:02.1,2735
21119,31:02.1,11588
21226,31:02.1,757
21244,31:02.1,6491
21405,31:02.1,7772
21438,31:02.1,1358
21549,31:02.1,10262
21555,31:02.1,8140
21705,31:02.1,9044
21815,31:02.1,9641
22007,31:02.1,10425
22176,31:02.1,396
22383,31:02.1,6443
22509,31:02.1,7436
22616,31:02.1,2192
22655,31:02.1,4790
22669,31:02.1,10231
22767,31:02.1,4258
22820,31:02.1,9667
22909,31:02.1,10848
22928,31:02.1,7285
22930,31:02.1,6171
22943,31:02.1,1061
22983,31:02.1,259
22990,31:02.1,2792
23016,31:02.1,9855
23345,31:02.1,8101
23357,31:02.1,1011
23450,31:02.1,9568
24086,31:02.1,3231
24211,31:02.1,7196
24246,31:02.1,7317
24378,31:02.1,8285
24563,31:02.1,9522
24624,31:02.1,2959
24642,31:02.1,12
24706,31:02.1,5246
24923,31:02.1,7763
24957,31:02.1,6005
25104,31:02.1,10208
25192,31:02.1,8926
25346,31:02.1,8757
25619,31:02.1,7349
25832,31:02.1,1649
25911,31:02.1,6506
25996,31:02.1,7218
26059,31:02.1,8247
26157,31:02.1,6022
26194,31:02.1,990
26270,31:02.1,9002
26275,31:02.1,5547
26288,31:02.1,8321
26470,31:02.1,8622
26562,31:02.1,10213
26758,31:02.1,12066
26791,31:02.1,1517
26828,31:02.1,7582
26894,31:02.1,4605
26926,31:02.1,10525
26981,31:02.1,5037
27221,31:02.1,5266
27314,31:02.1,4787
27343,31:02.1,5250
27372,31:02.1,12211
27379,31:02.1,9924
27497,31:02.1,3184
27514,31:02.1,5782
27621,31:02.1,3373
27650,31:02.1,6829
27819,31:02.1,11318
27930,31:02.1,282
27941,31:02.1,8926
28028,31:02.1,11377
28045,31:02.1,1417
28347,31:02.1,8579
28404,31:02.1,3360
28416,31:02.1,8445
28595,31:02.1,11497
28597,31:02.1,4090
28707,31:02.1,7994
28755,31:02.1,3917
28761,31:02.1,10841
28798,31:02.1,6086
28895,31:02.1,9265
29049,31:02.1,7831
29057,31:02.1,5928
29134,31:02.1,10576
29268,31:02.1,9902
29399,31:02.1,11527
29400,31:02.1,3652
29419,31:02.1,10638
29493,31:02.1,5288
29500,31:02.1,1449
29545,31:02.1,2782
29646,31:02.1,7883
29727,31:02.1,10851
29761,31:02.1,4939
29782,31:02.1,4994
29941,31:02.1,430
30305,31:02.1,9702
30309,31:02.1,11014
30353,31:02.1,6385
30427,31:02.1,5773
30448,31:02.1,9364
30542,31:02.1,1881
30556,31:02.1,8156
30598,31:02.1,7032
30652,31:02.1,3610
30690,31:02.1,8431
30743,31:02.1,3838
30809,31:02.1,4812
30858,31:02.1,10834
30901,31:02.1,2580
30913,31:02.1,8561
30930,31:02.1,8232
30941,31:02.1,3100
31084,31:02.1,10039
31317,31:02.1,524
31531,31:02.1,731
31596,31:02.1,4841
31730,31:02.1,5303
31844,31:02.1,5372
31930,31:02.1,602
32135,31:02.1,8977
32230,31:02.1,10151
32611,31:02.1,5993
33074,31:02.1,9373
33233,31:02.1,4431
33259,31:02.1,10786
33332,31:02.1,118
33496,31:02.1,3405
33602,31:02.1,10627
33640,31:02.1,7757
33651,31:02.1,9187
33679,31:02.1,3363
33859,31:02.1,10343
33890,31:02.1,9200
33914,31:02.1,2126
34034,31:02.1,6562
34130,31:02.1,7639
34133,31:02.1,8291
34143,31:02.1,49
34294,31:02.1,5037
34381,31:02.1,3730
34514,31:02.1,5684
34521,31:02.1,4454
34699,31:02.1,11107
34809,31:02.1,5578
34950,31:02.1,3422
35056,31:02.1,3017
35256,31:02.1,7626
35268,31:02.1,7010
35309,31:02.1,11036
35356,31:02.1,9849
35493,31:02.1,6076
35525,31:02.1,12095
35631,31:02.1,2965
35691,31:02.1,3280
35729,31:02.1,7812
35828,31:02.1,4448
35863,31:02.1,274
35903,31:02.1,1402
36113,31:02.1,12430
36233,31:02.1,8491
36396,31:02.1,6435
36459,31:02.1,9891
36555,31:02.1,2001
36910,31:02.1,7925
37121,31:02.1,5257
37290,31:02.1,6927
37371,31:02.1,11699
37384,31:02.1,3482
37515,31:02.1,11210
37539,31:02.1,8759
37586,31:02.1,7885
37590,31:02.1,8096
37737,31:02.1,273
