12072,31:02.1,4148
12074,31:02.1,7315
12078,31:02.1,9420
12079,31:02.1,5152
12084,31:02.1,1544
12085,31:02.1,9912
12086,31:02.1,5819
12090,31:02.1,3694
12091,31:02.1,4928
12093,31:02.1,11477
12098,31:02.1,9763
12109,31:02.1,11806
12110,31:02.1,3022
12115,31:02.1,8731
12127,31:02.1,8308
12128,31:02.1,564
12132,31:02.1,10687
12133,31:02.1,6195
12134,31:02.1,5042
12135,31:02.1,1094
12138,31:02.1,2538
12140,31:02.1,6869
12141,31:02.1,9057
12145,31:02.1,1094
12147,31:02.1,1316
12150,31:02.1,6366
12152,31:02.1,10997
12154,31:02.1,11343
12156,31:02.1,5446
12157,31:02.1,11642
12162,31:02.1,7165
12166,31:02.1,5873
12167,31:02.1,11757
12170,31:02.1,8995
12171,31:02.1,4911
12173,31:02.1,7651
12174,31:02.1,10119
12176,31:02.1,9073
12181,31:02.1,19
12189,31:02.1,4760
12190,31:02.1,12118
12192,31:02.1,7406
12196,31:02.1,3793
12198,31:02.1,12328
12200,31:02.1,517
12202,31:02.1,8495
12221,31:02.1,12276
12224,31:02.1,7357
12225,31:02.1,553
12234,31:02.1,2525
12235,31:02.1,3046
12236,31:02.1,9538
12237,31:02.1,8292
12238,31:02.1,11254
12239,31:02.1,2557
12240,31:02.1,10810
12242,31:02.1,5440
12248,31:02.1,12407
12249,31:02.1,3428
12255,31:02.1,5815
12259,31:02.1,10081
12268,31:02.1,5973
12271,31:02.1,1896
12273,31:02.1,4699
12274,31:02.1,4163
12275,31:02.1,5649
12280,31:02.1,11962
12281,31:02.1,8514
12282,31:02.1,3229
12285,31:02.1,10473
12289,31:02.1,10289
12291,31:02.1,7052
12292,31:02.1,4095
12294,31:02.1,2864
12295,31:02.1,7799
12298,31:02.1,5620
12301,31:02.1,10761
12306,31:02.1,9950
12313,31:02.1,2395
12314,31:02.1,3313
12320,31:02.1,11388
12321,31:02.1,6732
12322,31:02.1,2150
12323,31:02.1,4151
12324,31:02.1,1013
12328,31:02.1,5537
12332,31:02.1,12389
12333,31:02.1,6199
12334,31:02.1,12034
12338,31:02.1,7603
12339,31:02.1,7735
12343,31:02.1,3920
12348,31:02.1,4113
12350,31:02.1,4768
12351,31:02.1,2970
12352,31:02.1,6449
12353,31:02.1,3464
12361,31:02.1,11749
12365,31:02.1,7823
12366,31:02.1,3502
12367,31:02.1,4989
12371,31:02.1,2270
12375,31:02.1,7549
12379,31:02.1,4367
12381,31:02.1,173
12388,31:02.1,4338
12403,31:02.1,7375
12406,31:02.1,848
12409,31:02.1,4776
12415,31:02.1,6320
12416,31:02.1,11393
12422,31:02.1,3352
12428,31:02.1,12106
12429,31:02.1,6756
12437,31:02.1,10681
12438,31:02.1,482
12442,31:02.1,137
12447,31:02.1,11180
12448,31:02.1,9874
12453,31:02.1,4963
12454,31:02.1,10703
12456,31:02.1,3391
12459,31:02.1,6872
12460,31:02.1,5493
12461,31:02.1,986
12464,31:02.1,3160
12467,31:02.1,1433
12474,31:02.1,7776
12475,31:02.1,7750
12480,31:02.1,8099
12481,31:02.1,3477
12483,31:02.1,3154
12486,31:02.1,7375
12487,31:02.1,8102
12489,31:02.1,7923
12491,31:02.1,8507
12492,31:02.1,9074
12494,31:02.1,3137
12495,31:02.1,11934
12497,31:02.1,7071
12499,31:02.1,3709
12500,31:02.1,8775
12502,31:02.1,6862
12505,31:02.1,11610
12511,31:02.1,1218
12513,31:02.1,7559
12518,31:02.1,10111
12519,31:02.1,7705
12521,31:02.1,6137
12523,31:02.1,9838
12528,31:02.1,2172
12530,31:02.1,2277
12531,31:02.1,3462
12535,31:02.1,653
12536,31:02.1,559
12537,31:02.1,1535
12540,31:02.1,6758
12541,31:02.1,679
12542,31:02.1,3405
12545,31:02.1,7483
12546,31:02.1,4162
12553,31:02.1,5684
12555,31:02.1,8175
12561,31:02.1,162
12567,31:02.1,8127
12570,31:02.1,10358
12572,31:02.1,6027
12574,31:02.1,8215
12576,31:02.1,8766
12578,31:02.1,5874
12579,31:02.1,6370
12581,31:02.1,11771
12587,31:02.1,3011
12589,31:02.1,3151
12590,31:02.1,1625
12595,31:02.1,2699
12597,31:02.1,2725
12604,31:02.1,2220
12605,31:02.1,1189
12613,31:02.1,1260
12619,31:02.1,11903
12621,31:02.1,8821
12622,31:02.1,7848
12625,31:02.1,9510
12627,31:02.1,1981
12629,31:02.1,1150
12630,31:02.1,7509
12631,31:02.1,5128
12633,31:02.1,12339
12636,31:02.1,8684
12642,31:02.1,12112
12645,31:02.1,3703
12646,31:02.1,3917
12651,31:02.1,960
12655,31:02.1,2644
12658,31:02.1,1868
12669,31:02.1,3096
12672,31:02.1,7132
12679,31:02.1,12267
12682,31:02.1,11114
