18380,31:02.1,3577
18386,31:02.1,7691
18390,31:02.1,2276
18395,31:02.1,138
18396,31:02.1,11413
18400,31:02.1,1666
18405,31:02.1,7186
18409,31:02.1,8300
18410,31:02.1,4748
18411,31:02.1,9528
18418,31:02.1,7369
18419,31:02.1,11341
18421,31:02.1,495
18431,31:02.1,7630
18437,31:02.1,9421
18443,31:02.1,8349
18444,31:02.1,11578
18446,31:02.1,12331
18451,31:02.1,12312
18454,31:02.1,7229
18455,31:02.1,12115
18460,31:02.1,11906
18464,31:02.1,6277
18470,31:02.1,941
18473,31:02.1,9109
18474,31:02.1,2539
18475,31:02.1,647
18480,31:02.1,10201
18483,31:02.1,10258
18488,31:02.1,6395
18494,31:02.1,8229
18495,31:02.1,605
18497,31:02.1,2595
18499,31:02.1,1107
18508,31:02.1,7202
18511,31:02.1,9154
18533,31:02.1,10417
18537,31:02.1,4663
18539,31:02.1,1576
18543,31:02.1,10562
18546,31:02.1,4337
18547,31:02.1,4035
18548,31:02.1,3221
18550,31:02.1,6430
18552,31:02.1,6977
18557,31:02.1,6250
18559,31:02.1,4939
18561,31:02.1,5565
18568,31:02.1,7316
18569,31:02.1,8403
18586,31:02.1,4324
18587,31:02.1,3986
18590,31:02.1,12309
18591,31:02.1,1859
18596,31:02.1,818
18599,31:02.1,5388
18601,31:02.1,6147
18609,31:02.1,12399
18611,31:02.1,12021
18615,31:02.1,9528
18620,31:02.1,5946
18622,31:02.1,3740
18623,31:02.1,9465
18625,31:02.1,6828
18628,31:02.1,12230
18629,31:02.1,8674
18631,31:02.1,6068
18632,31:02.1,2531
18642,31:02.1,2881
18645,31:02.1,10348
18648,31:02.1,10282
18653,31:02.1,11412
18654,31:02.1,6747
18661,31:02.1,7895
18662,31:02.1,6721
18669,31:02.1,11612
18676,31:02.1,9096
18677,31:02.1,5582
18680,31:02.1,7438
18687,31:02.1,4151
18690,31:02.1,6493
18697,31:02.1,10049
18706,31:02.1,8976
18707,31:02.1,9095
18710,31:02.1,2056
18714,31:02.1,4291
18725,31:02.1,7456
18727,31:02.1,9563
18731,31:02.1,868
18732,31:02.1,7523
18737,31:02.1,7991
18741,31:02.1,4440
18756,31:02.1,11409
18759,31:02.1,6869
18765,31:02.1,5222
18767,31:02.1,4022
18769,31:02.1,11178
18781,31:02.1,9623
18791,31:02.1,224
18797,31:02.1,10294
18800,31:02.1,11207
18805,31:02.1,2008
18806,31:02.1,7590
18807,31:02.1,11711
18808,31:02.1,6725
18810,31:02.1,9522
18812,31:02.1,1125
18814,31:02.1,5431
18815,31:02.1,11579
18816,31:02.1,6308
18818,31:02.1,3429
18821,31:02.1,1551
18827,31:02.1,5444
18834,31:02.1,6855
18835,31:02.1,9111
18837,31:02.1,8850
18848,31:02.1,2285
18852,31:02.1,197
18864,31:02.1,3200
18868,31:02.1,11875
18872,31:02.1,597
18881,31:02.1,1767
18882,31:02.1,9738
18883,31:02.1,4216
18885,31:02.1,9309
18892,31:02.1,9206
18893,31:02.1,7235
18895,31:02.1,1080
18900,31:02.1,4939
18901,31:02.1,5256
18903,31:02.1,3034
18916,31:02.1,6221
18918,31:02.1,9
18921,31:02.1,3742
18928,31:02.1,4482
18936,31:02.1,2436
18943,31:02.1,8711
18945,31:02.1,7268
18946,31:02.1,2968
18948,31:02.1,4594
18951,31:02.1,7278
18953,31:02.1,2382
18954,31:02.1,6837
18960,31:02.1,7608
18975,31:02.1,3750
18982,31:02.1,8628
18992,31:02.1,6923
19003,31:02.1,8829
19012,31:02.1,9667
19016,31:02.1,2218
19021,31:02.1,9532
19029,31:02.1,767
19034,31:02.1,561
19035,31:02.1,10679
19038,31:02.1,9512
19044,31:02.1,11188
19051,31:02.1,11570
19055,31:02.1,1149
19059,31:02.1,4516
19060,31:02.1,8080
19061,31:02.1,6525
19065,31:02.1,1022
19067,31:02.1,1635
19071,31:02.1,3125
19078,31:02.1,6014
19086,31:02.1,4038
19088,31:02.1,8918
19092,31:02.1,8606
19093,31:02.1,1142
19096,31:02.1,8372
19101,31:02.1,7790
19104,31:02.1,7019
19118,31:02.1,5824
19119,31:02.1,474
19120,31:02.1,2491
19128,31:02.1,10113
19130,31:02.1,2027
19142,31:02.1,3402
19143,31:02.1,8444
19144,31:02.1,9494
19145,31:02.1,3856
19148,31:02.1,6330
19150,31:02.1,1512
19152,31:02.1,1978
19155,31:02.1,4427
19162,31:02.1,1865
19163,31:02.1,3772
19174,31:02.1,9637
19182,31:02.1,2743
19184,31:02.1,740
19190,31:02.1,2395
19193,31:02.1,1826
19194,31:02.1,8992
19196,31:02.1,4383
19202,31:02.1,11980
19204,31:02.1,5907
19205,31:02.1,10707
19206,31:02.1,10576
19210,31:02.1,12094
19211,31:02.1,16
