51739,31:02.1,7577
51740,31:02.1,3916
51746,31:02.1,12291
51785,31:02.1,8815
51790,31:02.1,9448
51807,31:02.1,2987
51825,31:02.1,7947
51832,31:02.1,3154
51855,31:02.1,7677
51864,31:02.1,8446
51865,31:02.1,12431
51871,31:02.1,484
51900,31:02.1,3797
51910,31:02.1,2525
51930,31:02.1,12226
51932,31:02.1,442
51937,31:02.1,4327
51951,31:02.1,10331
51961,31:02.1,4318
51968,31:02.1,4192
51970,31:02.1,4290
51980,31:02.1,12193
51986,31:02.1,6785
51990,31:02.1,128
51992,31:02.1,6122
51999,31:02.1,12186
52018,31:02.1,6423
52035,31:02.1,2103
52038,31:02.1,4838
52042,31:02.1,9362
52062,31:02.1,797
52070,31:02.1,4483
52072,31:02.1,11694
52079,31:02.1,7397
52081,31:02.1,9309
52086,31:02.1,5397
52089,31:02.1,7747
52093,31:02.1,2877
52096,31:02.1,2860
52106,31:02.1,10163
52111,31:02.1,3556
52118,31:02.1,11790
52133,31:02.1,2037
52145,31:02.1,12013
52156,31:02.1,8661
52158,31:02.1,5207
52171,31:02.1,1166
52182,31:02.1,1775
52209,31:02.1,2585
52219,31:02.1,848
52221,31:02.1,79
52231,31:02.1,5804
52237,31:02.1,3555
52245,31:02.1,3019
52250,31:02.1,8274
52264,31:02.1,6696
52274,31:02.1,10408
52285,31:02.1,1379
52294,31:02.1,9785
52296,31:02.1,751
52313,31:02.1,7412
52323,31:02.1,12284
52334,31:02.1,4069
52353,31:02.1,9634
52354,31:02.1,11004
52355,31:02.1,8206
52356,31:02.1,10545
52367,31:02.1,3324
52372,31:02.1,1532
52389,31:02.1,4756
52394,31:02.1,6130
52396,31:02.1,8616
52414,31:02.1,102
52422,31:02.1,8861
52430,31:02.1,1451
52439,31:02.1,802
52474,31:02.1,8648
52485,31:02.1,2354
52489,31:02.1,4739
52495,31:02.1,4282
52496,31:02.1,7861
52521,31:02.1,8265
52522,31:02.1,12357
52523,31:02.1,5938
52526,31:02.1,6037
52527,31:02.1,5610
52549,31:02.1,123
52554,31:02.1,6299
52562,31:02.1,11106
52582,31:02.1,9563
52601,31:02.1,1695
52607,31:02.1,12032
52627,31:02.1,7422
52635,31:02.1,7447
52652,31:02.1,9639
52664,31:02.1,4702
52668,31:02.1,1801
52689,31:02.1,6159
52690,31:02.1,3778
52692,31:02.1,6318
52699,31:02.1,2048
52743,31:02.1,5478
52752,31:02.1,7819
52786,31:02.1,883
52787,31:02.1,2660
52788,31:02.1,3313
52800,31:02.1,9278
52802,31:02.1,12286
52812,31:02.1,8875
52822,31:02.1,236
52829,31:02.1,2250
52830,31:02.1,9346
52840,31:02.1,2053
52844,31:02.1,2787
52856,31:02.1,6412
52858,31:02.1,8499
52867,31:02.1,9237
52873,31:02.1,1608
52881,31:02.1,11488
52895,31:02.1,1771
52936,31:02.1,8907
52946,31:02.1,231
52954,31:02.1,619
52959,31:02.1,8588
52965,31:02.1,8588
52975,31:02.1,6397
52979,31:02.1,3213
52980,31:02.1,5047
52983,31:02.1,2814
52989,31:02.1,3251
53000,31:02.1,6985
53002,31:02.1,2109
53006,31:02.1,6828
53012,31:02.1,4464
53018,31:02.1,10488
53019,31:02.1,3043
53027,31:02.1,12173
53044,31:02.1,820
53055,31:02.1,465
53065,31:02.1,3139
53069,31:02.1,4126
53073,31:02.1,4683
53102,31:02.1,629
53105,31:02.1,4193
53108,31:02.1,4444
53116,31:02.1,3692
53128,31:02.1,1748
53129,31:02.1,6632
53137,31:02.1,863
53143,31:02.1,4922
53154,31:02.1,2719
53183,31:02.1,9300
53186,31:02.1,7762
53190,31:02.1,6461
53195,31:02.1,2273
53204,31:02.1,5857
53206,31:02.1,5648
53231,31:02.1,5375
53236,31:02.1,5335
53237,31:02.1,2243
53243,31:02.1,2076
53248,31:02.1,4286
53252,31:02.1,4813
53265,31:02.1,435
53275,31:02.1,9830
53277,31:02.1,9044
53306,31:02.1,6694
53330,31:02.1,9505
53331,31:02.1,10200
53336,31:02.1,4048
53350,31:02.1,4291
53358,31:02.1,7871
53366,31:02.1,10480
53371,31:02.1,4778
53384,31:02.1,10053
53388,31:02.1,7831
53392,31:02.1,8541
53394,31:02.1,3602
53398,31:02.1,9692
53399,31:02.1,9364
53455,31:02.1,8993
53465,31:02.1,7393
53486,31:02.1,4399
53495,31:02.1,2809
53505,31:02.1,3099
53512,31:02.1,4357
53520,31:02.1,5665
53522,31:02.1,4017
53539,31:02.1,1499
53540,31:02.1,8524
53551,31:02.1,1776
53552,31:02.1,2585
53558,31:02.1,6712
53560,31:02.1,11958
53561,31:02.1,10920
53574,31:02.1,6149
53576,31:02.1,5301
53586,31:02.1,8696
53587,31:02.1,5533
53591,31:02.1,8074
