29148,31:02.1,11875
29196,31:02.1,2549
29216,31:02.1,2220
29227,31:02.1,9367
29294,31:02.1,10549
29317,31:02.1,620
29360,31:02.1,3297
29370,31:02.1,6583
29452,31:02.1,5368
29497,31:02.1,5655
29578,31:02.1,193
29765,31:02.1,6137
29774,31:02.1,1198
29817,31:02.1,7129
29846,31:02.1,9088
30110,31:02.1,9088
30146,31:02.1,10980
30147,31:02.1,3238
30177,31:02.1,11077
30182,31:02.1,4973
30202,31:02.1,4812
30274,31:02.1,9273
30327,31:02.1,11860
30382,31:02.1,4613
30441,31:02.1,9689
30538,31:02.1,6497
30700,31:02.1,12350
30715,31:02.1,6026
30737,31:02.1,6249
30899,31:02.1,5482
30961,31:02.1,4423
31096,31:02.1,1404
31145,31:02.1,9803
31193,31:02.1,6461
31207,31:02.1,7722
31241,31:02.1,11388
31253,31:02.1,9628
31378,31:02.1,7063
31475,31:02.1,4301
31494,31:02.1,11747
31522,31:02.1,105
31526,31:02.1,6259
31593,31:02.1,2563
31604,31:02.1,6890
31728,31:02.1,6448
31749,31:02.1,356
31767,31:02.1,8284
31842,31:02.1,7002
31888,31:02.1,5216
31926,31:02.1,2387
32011,31:02.1,442
32047,31:02.1,2959
32049,31:02.1,233
32065,31:02.1,5950
32070,31:02.1,5613
32077,31:02.1,4862
32140,31:02.1,2374
32153,31:02.1,3193
32162,31:02.1,10892
32324,31:02.1,4542
32340,31:02.1,4283
32461,31:02.1,1950
32473,31:02.1,6420
32494,31:02.1,3122
32527,31:02.1,3016
32604,31:02.1,2859
32730,31:02.1,8912
32876,31:02.1,5747
32902,31:02.1,9386
32979,31:02.1,2930
33117,31:02.1,11919
33129,31:02.1,2366
33176,31:02.1,11786
33184,31:02.1,1583
33271,31:02.1,8494
33445,31:02.1,10722
33448,31:02.1,12306
33487,31:02.1,11677
33502,31:02.1,3586
33527,31:02.1,4492
33603,31:02.1,552
33625,31:02.1,10135
33696,31:02.1,9380
33755,31:02.1,8461
33781,31:02.1,5090
33800,31:02.1,3523
33813,31:02.1,5515
33829,31:02.1,9138
33999,31:02.1,2440
34017,31:02.1,5274
34036,31:02.1,6163
34084,31:02.1,2862
34125,31:02.1,10025
34192,31:02.1,7842
34262,31:02.1,12169
34284,31:02.1,8024
34331,31:02.1,5512
34332,31:02.1,8358
34448,31:02.1,7155
34454,31:02.1,2020
34546,31:02.1,53
34577,31:02.1,7733
34623,31:02.1,11653
34625,31:02.1,11116
34650,31:02.1,3001
34659,31:02.1,4507
34677,31:02.1,12360
34703,31:02.1,2486
34799,31:02.1,4439
34803,31:02.1,9048
34824,31:02.1,5237
34855,31:02.1,6736
34915,31:02.1,6588
34952,31:02.1,7908
34962,31:02.1,9521
34977,31:02.1,1243
35014,31:02.1,8480
35015,31:02.1,5510
35060,31:02.1,2492
35076,31:02.1,2752
35167,31:02.1,8516
35235,31:02.1,11109
35245,31:02.1,1088
35282,31:02.1,8051
35351,31:02.1,5417
35374,31:02.1,4502
35377,31:02.1,733
35402,31:02.1,483
35434,31:02.1,1674
35451,31:02.1,3481
35462,31:02.1,1805
35521,31:02.1,9277
35651,31:02.1,9294
35706,31:02.1,8135
35711,31:02.1,1702
35780,31:02.1,9339
35896,31:02.1,8724
35898,31:02.1,10679
35981,31:02.1,6280
35999,31:02.1,12280
36028,31:02.1,6303
36197,31:02.1,4975
36253,31:02.1,8662
36265,31:02.1,551
36333,31:02.1,7725
36359,31:02.1,12400
36362,31:02.1,101
36377,31:02.1,4128
36446,31:02.1,5509
36447,31:02.1,8167
36483,31:02.1,5752
36498,31:02.1,2485
36500,31:02.1,10815
36514,31:02.1,9249
36524,31:02.1,8808
36543,31:02.1,6695
36547,31:02.1,6736
36571,31:02.1,1055
36697,31:02.1,11688
36717,31:02.1,6248
36729,31:02.1,6611
36762,31:02.1,11444
36869,31:02.1,2925
36890,31:02.1,4893
36903,31:02.1,10074
37067,31:02.1,10168
37106,31:02.1,7494
37120,31:02.1,8997
37122,31:02.1,10972
37177,31:02.1,392
37360,31:02.1,1145
37376,31:02.1,743
37397,31:02.1,9802
37457,31:02.1,7109
37521,31:02.1,213
37529,31:02.1,4295
37567,31:02.1,5417
37711,31:02.1,4193
37718,31:02.1,1627
37722,31:02.1,3069
37787,31:02.1,389
37800,31:02.1,1025
37831,31:02.1,8799
37860,31:02.1,11805
37939,31:02.1,6643
37958,31:02.1,7783
38002,31:02.1,402
38079,31:02.1,6266
38358,31:02.1,4038
38366,31:02.1,2965
38456,31:02.1,7637
38458,31:02.1,6291
38628,31:02.1,8695
38653,31:02.1,10947
38668,31:02.1,10235
38675,31:02.1,12318
38687,31:02.1,6783
38689,31:02.1,5485
38743,31:02.1,11768
38748,31:02.1,10473
