17648,31:02.1,12307
17649,31:02.1,9263
17650,31:02.1,12326
17659,31:02.1,10685
17661,31:02.1,4499
17669,31:02.1,10665
17675,31:02.1,6818
17709,31:02.1,6664
17720,31:02.1,7204
17721,31:02.1,8369
17747,31:02.1,731
17754,31:02.1,8637
17757,31:02.1,11652
17758,31:02.1,7423
17773,31:02.1,10047
17776,31:02.1,10907
17793,31:02.1,6730
17801,31:02.1,11068
17811,31:02.1,3321
17815,31:02.1,8289
17825,31:02.1,10265
17828,31:02.1,8978
17843,31:02.1,5003
17853,31:02.1,710
17873,31:02.1,4551
17879,31:02.1,7110
17883,31:02.1,8658
17891,31:02.1,4482
17900,31:02.1,1244
17908,31:02.1,1903
17931,31:02.1,3639
17934,31:02.1,12034
17944,31:02.1,10193
17947,31:02.1,7267
17955,31:02.1,2015
17956,31:02.1,3635
17960,31:02.1,7249
17961,31:02.1,3910
17965,31:02.1,4370
17966,31:02.1,5020
17990,31:02.1,6698
17991,31:02.1,241
17995,31:02.1,5970
18000,31:02.1,7114
18026,31:02.1,6521
18029,31:02.1,5126
18040,31:02.1,858
18042,31:02.1,2957
18044,31:02.1,621
18046,31:02.1,7293
18055,31:02.1,893
18062,31:02.1,4754
18066,31:02.1,897
18080,31:02.1,6466
18085,31:02.1,7766
18088,31:02.1,7303
18093,31:02.1,2667
18095,31:02.1,10641
18121,31:02.1,8624
18124,31:02.1,9210
18127,31:02.1,2911
18150,31:02.1,11784
18151,31:02.1,6187
18153,31:02.1,1627
18154,31:02.1,5082
18160,31:02.1,1001
18161,31:02.1,2932
18163,31:02.1,5301
18174,31:02.1,7850
18175,31:02.1,9271
18197,31:02.1,10027
18198,31:02.1,1239
18200,31:02.1,145
18204,31:02.1,424
18205,31:02.1,10847
18222,31:02.1,2245
18227,31:02.1,3580
18232,31:02.1,3657
18246,31:02.1,6764
18268,31:02.1,3086
18273,31:02.1,2243
18276,31:02.1,10967
18280,31:02.1,7698
18289,31:02.1,5015
18295,31:02.1,8757
18296,31:02.1,3938
18315,31:02.1,2124
18334,31:02.1,12354
18336,31:02.1,4547
18340,31:02.1,6265
18345,31:02.1,3240
18364,31:02.1,10225
18367,31:02.1,7894
18371,31:02.1,8572
18397,31:02.1,4392
18417,31:02.1,3384
18424,31:02.1,12065
18450,31:02.1,2257
18452,31:02.1,11317
18457,31:02.1,6029
18467,31:02.1,11257
18468,31:02.1,9731
18487,31:02.1,9904
18491,31:02.1,2019
18493,31:02.1,974
18500,31:02.1,5357
18507,31:02.1,8081
18509,31:02.1,6668
18515,31:02.1,9845
18522,31:02.1,11516
18526,31:02.1,8365
18529,31:02.1,4468
18535,31:02.1,5275
18541,31:02.1,2676
18556,31:02.1,11649
18558,31:02.1,11055
18567,31:02.1,6556
18578,31:02.1,8791
18580,31:02.1,7112
18597,31:02.1,5390
18606,31:02.1,4518
18612,31:02.1,10820
18618,31:02.1,3925
18624,31:02.1,9762
18627,31:02.1,12067
18635,31:02.1,2841
18649,31:02.1,10597
18658,31:02.1,6252
18660,31:02.1,11621
18674,31:02.1,684
18684,31:02.1,11923
18700,31:02.1,2157
18709,31:02.1,8820
18716,31:02.1,1336
18721,31:02.1,12010
18730,31:02.1,2211
18742,31:02.1,1825
18744,31:02.1,4703
18746,31:02.1,6836
18757,31:02.1,11968
18758,31:02.1,8052
18762,31:02.1,9026
18763,31:02.1,3433
18792,31:02.1,2725
18796,31:02.1,3039
18801,31:02.1,7197
18811,31:02.1,6965
18813,31:02.1,760
18817,31:02.1,1634
18822,31:02.1,4062
18859,31:02.1,4858
18877,31:02.1,2824
18880,31:02.1,5199
18915,31:02.1,3658
18925,31:02.1,9022
18940,31:02.1,10718
18958,31:02.1,6969
18986,31:02.1,5308
18987,31:02.1,937
18988,31:02.1,9820
18993,31:02.1,4168
19010,31:02.1,4469
19015,31:02.1,2691
19022,31:02.1,5519
19023,31:02.1,10159
19028,31:02.1,635
19062,31:02.1,4329
19066,31:02.1,3878
19076,31:02.1,729
19081,31:02.1,10481
19082,31:02.1,5068
19110,31:02.1,2560
19123,31:02.1,4150
19147,31:02.1,11503
19149,31:02.1,835
19156,31:02.1,1347
19181,31:02.1,2225
19191,31:02.1,7423
19228,31:02.1,9991
19237,31:02.1,7794
19252,31:02.1,1498
19253,31:02.1,2316
19261,31:02.1,4035
19263,31:02.1,4843
19264,31:02.1,12196
19304,31:02.1,10523
19307,31:02.1,4348
19315,31:02.1,11326
19350,31:02.1,5284
19358,31:02.1,161
19367,31:02.1,4290
19370,31:02.1,5181
19373,31:02.1,6209
19379,31:02.1,1260
19398,31:02.1,3804
19404,31:02.1,6898
19412,31:02.1,3178
19421,31:02.1,12371
19430,31:02.1,10733
19477,31:02.1,9951
